,avg,fix,lefteye,raw,righteye,state,time,timestamp,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Run
10977,"{'x': 1012.4696, 'y': 534.8597}",True,"{'avg': {'x': 1052.4916, 'y': 564.1768}, 'pcenter': {'x': 0.47, 'y': 0.3621}, 'psize': 30.9896, 'raw': {'x': 1035.1797, 'y': 558.0991}}","{'x': 1005.6669, 'y': 554.3837}","{'avg': {'x': 983.597, 'y': 537.8481}, 'pcenter': {'x': 0.6075, 'y': 0.3627}, 'psize': 31.8929, 'raw': {'x': 976.1541, 'y': 550.6683}}",7,431763060,1554136182.388,976.1541,550.6683,1035.1797,558.0991,1005.6668999999999,554.3837000000001,16,74,1,/variabl,0,3
10978,"{'x': 1012.4696, 'y': 534.8597}",True,"{'avg': {'x': 1052.4916, 'y': 564.1768}, 'pcenter': {'x': 0.47, 'y': 0.3621}, 'psize': 30.9896, 'raw': {'x': 1035.1797, 'y': 558.0991}}","{'x': 1005.6669, 'y': 554.3837}","{'avg': {'x': 983.597, 'y': 537.8481}, 'pcenter': {'x': 0.6075, 'y': 0.3627}, 'psize': 31.8929, 'raw': {'x': 976.1541, 'y': 550.6683}}",7,431763060,1554136182.388,976.1541,550.6683,1035.1797,558.0991,1005.6668999999999,554.3837000000001,16,74,1,/variabl,0,3
10979,"{'x': 1012.5287, 'y': 536.4961}",True,"{'avg': {'x': 1050.3905, 'y': 564.1501}, 'pcenter': {'x': 0.47, 'y': 0.3622}, 'psize': 30.7972, 'raw': {'x': 1029.197, 'y': 549.5665}}","{'x': 998.7124, 'y': 548.7932}","{'avg': {'x': 982.7902, 'y': 539.0953}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.8208, 'raw': {'x': 968.2278, 'y': 548.02}}",7,431763104,1554136182.432,968.2278,548.02,1029.197,549.5665,998.7123999999999,548.79325,16,74,1,/variabl,0,3
10980,"{'x': 1012.5287, 'y': 536.4961}",True,"{'avg': {'x': 1050.3905, 'y': 564.1501}, 'pcenter': {'x': 0.47, 'y': 0.3622}, 'psize': 30.7972, 'raw': {'x': 1029.197, 'y': 549.5665}}","{'x': 998.7124, 'y': 548.7932}","{'avg': {'x': 982.7902, 'y': 539.0953}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.8208, 'raw': {'x': 968.2278, 'y': 548.02}}",7,431763104,1554136182.432,968.2278,548.02,1029.197,549.5665,998.7123999999999,548.79325,16,74,1,/variabl,0,3
10981,"{'x': 1012.2369, 'y': 537.9771}",True,"{'avg': {'x': 1048.0844, 'y': 564.0468}, 'pcenter': {'x': 0.47, 'y': 0.3624}, 'psize': 30.7506, 'raw': {'x': 1026.0341, 'y': 560.3435}}","{'x': 1000.4556, 'y': 554.2499}","{'avg': {'x': 982.0726, 'y': 539.7908}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.6244, 'raw': {'x': 974.8772, 'y': 548.1563}}",7,431763139,1554136182.467,974.8772,548.1563,1026.0341,560.3435,1000.4556500000001,554.2499,16,74,1,/variabl,0,3
10982,"{'x': 1012.2369, 'y': 537.9771}",True,"{'avg': {'x': 1048.0844, 'y': 564.0468}, 'pcenter': {'x': 0.47, 'y': 0.3624}, 'psize': 30.7506, 'raw': {'x': 1026.0341, 'y': 560.3435}}","{'x': 1000.4556, 'y': 554.2499}","{'avg': {'x': 982.0726, 'y': 539.7908}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.6244, 'raw': {'x': 974.8772, 'y': 548.1563}}",7,431763139,1554136182.467,974.8772,548.1563,1026.0341,560.3435,1000.4556500000001,554.2499,16,74,1,/variabl,0,3
10983,"{'x': 1012.6652, 'y': 539.6211}",True,"{'avg': {'x': 1046.6442, 'y': 564.4058}, 'pcenter': {'x': 0.47, 'y': 0.3625}, 'psize': 30.4559, 'raw': {'x': 1038.6455, 'y': 574.0956}}","{'x': 1008.3017, 'y': 561.3573}","{'avg': {'x': 981.6907, 'y': 540.934}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.4784, 'raw': {'x': 977.9579, 'y': 548.6189}}",7,431763173,1554136182.501,977.9579,548.6189,1038.6455,574.0956,1008.3017,561.35725,16,74,1,/variabl,0,3
10984,"{'x': 1012.6652, 'y': 539.6211}",True,"{'avg': {'x': 1046.6442, 'y': 564.4058}, 'pcenter': {'x': 0.47, 'y': 0.3625}, 'psize': 30.4559, 'raw': {'x': 1038.6455, 'y': 574.0956}}","{'x': 1008.3017, 'y': 561.3573}","{'avg': {'x': 981.6907, 'y': 540.934}, 'pcenter': {'x': 0.6074, 'y': 0.3627}, 'psize': 31.4784, 'raw': {'x': 977.9579, 'y': 548.6189}}",7,431763173,1554136182.501,977.9579,548.6189,1038.6455,574.0956,1008.3017,561.35725,16,74,1,/variabl,0,3
10985,"{'x': 1014.293, 'y': 541.6722}",True,"{'avg': {'x': 1044.7661, 'y': 564.1054}, 'pcenter': {'x': 0.47, 'y': 0.3625}, 'psize': 30.2547, 'raw': {'x': 1025.7594, 'y': 562.4005}}","{'x': 993.0759, 'y': 565.2845}","{'avg': {'x': 979.7856, 'y': 543.0517}, 'pcenter': {'x': 0.6073, 'y': 0.3629}, 'psize': 31.0701, 'raw': {'x': 960.3925, 'y': 568.1686}}",7,431763208,1554136182.536,960.3925,568.1686,1025.7594,562.4005,993.0759499999999,565.28455,16,74,1,/variabl,0,3
10986,"{'x': 1014.293, 'y': 541.6722}",True,"{'avg': {'x': 1044.7661, 'y': 564.1054}, 'pcenter': {'x': 0.47, 'y': 0.3625}, 'psize': 30.2547, 'raw': {'x': 1025.7594, 'y': 562.4005}}","{'x': 993.0759, 'y': 565.2845}","{'avg': {'x': 979.7856, 'y': 543.0517}, 'pcenter': {'x': 0.6073, 'y': 0.3629}, 'psize': 31.0701, 'raw': {'x': 960.3925, 'y': 568.1686}}",7,431763208,1554136182.536,960.3925,568.1686,1025.7594,562.4005,993.0759499999999,565.28455,16,74,1,/variabl,0,3
10987,"{'x': 1015.2988, 'y': 543.4601}",True,"{'avg': {'x': 1043.7744, 'y': 564.7859}, 'pcenter': {'x': 0.4701, 'y': 0.3626}, 'psize': 29.3976, 'raw': {'x': 1040.7963, 'y': 577.2306}}","{'x': 992.5188, 'y': 561.8303}","{'avg': {'x': 977.0163, 'y': 543.3903}, 'pcenter': {'x': 0.6072, 'y': 0.3628}, 'psize': 30.1389, 'raw': {'x': 944.2413, 'y': 546.4301}}",7,431763251,1554136182.579,944.2413,546.4301,1040.7963,577.2306,992.5188,561.83035,16,74,1,/variabl,0,3
10988,"{'x': 1015.2988, 'y': 543.4601}",True,"{'avg': {'x': 1043.7744, 'y': 564.7859}, 'pcenter': {'x': 0.4701, 'y': 0.3626}, 'psize': 29.3976, 'raw': {'x': 1040.7963, 'y': 577.2306}}","{'x': 992.5188, 'y': 561.8303}","{'avg': {'x': 977.0163, 'y': 543.3903}, 'pcenter': {'x': 0.6072, 'y': 0.3628}, 'psize': 30.1389, 'raw': {'x': 944.2413, 'y': 546.4301}}",7,431763251,1554136182.579,944.2413,546.4301,1040.7963,577.2306,992.5188,561.83035,16,74,1,/variabl,0,3
10989,"{'x': 1014.2822, 'y': 544.5655}",True,"{'avg': {'x': 1042.3439, 'y': 566.0677}, 'pcenter': {'x': 0.4701, 'y': 0.3626}, 'psize': 28.7292, 'raw': {'x': 1034.0314, 'y': 577.9032}}","{'x': 1003.6397, 'y': 560.3195}","{'avg': {'x': 976.4436, 'y': 543.5305}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.7881, 'raw': {'x': 973.248, 'y': 542.7357}}",7,431763285,1554136182.613,973.248,542.7357,1034.0314,577.9032,1003.6397000000001,560.31945,16,74,1,/variabl,0,3
10990,"{'x': 1014.2822, 'y': 544.5655}",True,"{'avg': {'x': 1042.3439, 'y': 566.0677}, 'pcenter': {'x': 0.4701, 'y': 0.3626}, 'psize': 28.7292, 'raw': {'x': 1034.0314, 'y': 577.9032}}","{'x': 1003.6397, 'y': 560.3195}","{'avg': {'x': 976.4436, 'y': 543.5305}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.7881, 'raw': {'x': 973.248, 'y': 542.7357}}",7,431763285,1554136182.613,973.248,542.7357,1034.0314,577.9032,1003.6397000000001,560.31945,16,74,1,/variabl,0,3
10991,"{'x': 1013.2919, 'y': 545.5895}",True,"{'avg': {'x': 1040.9664, 'y': 565.2073}, 'pcenter': {'x': 0.4701, 'y': 0.3624}, 'psize': 28.2064, 'raw': {'x': 1035.7979, 'y': 549.4269}}","{'x': 997.1198, 'y': 546.3597}","{'avg': {'x': 974.8198, 'y': 543.4236}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.2173, 'raw': {'x': 958.4418, 'y': 543.2925}}",7,431763318,1554136182.646,958.4418,543.2925,1035.7979,549.4269,997.11985,546.3597,16,74,1,/variabl,0,3
10992,"{'x': 1013.2919, 'y': 545.5895}",True,"{'avg': {'x': 1040.9664, 'y': 565.2073}, 'pcenter': {'x': 0.4701, 'y': 0.3624}, 'psize': 28.2064, 'raw': {'x': 1035.7979, 'y': 549.4269}}","{'x': 997.1198, 'y': 546.3597}","{'avg': {'x': 974.8198, 'y': 543.4236}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.2173, 'raw': {'x': 958.4418, 'y': 543.2925}}",7,431763318,1554136182.646,958.4418,543.2925,1035.7979,549.4269,997.11985,546.3597,16,74,1,/variabl,0,3
10993,"{'x': 1013.1862, 'y': 546.816}",True,"{'avg': {'x': 1039.9635, 'y': 564.7899}, 'pcenter': {'x': 0.4701, 'y': 0.3624}, 'psize': 27.9612, 'raw': {'x': 1038.6862, 'y': 556.3362}}","{'x': 1002.646, 'y': 557.1615}","{'avg': {'x': 973.7126, 'y': 544.4564}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.0363, 'raw': {'x': 966.6058, 'y': 557.9868}}",7,431763363,1554136182.691,966.6058,557.9868,1038.6862,556.3362,1002.6460000000001,557.1614999999999,16,74,1,/variabl,0,3
10994,"{'x': 1013.1862, 'y': 546.816}",True,"{'avg': {'x': 1039.9635, 'y': 564.7899}, 'pcenter': {'x': 0.4701, 'y': 0.3624}, 'psize': 27.9612, 'raw': {'x': 1038.6862, 'y': 556.3362}}","{'x': 1002.646, 'y': 557.1615}","{'avg': {'x': 973.7126, 'y': 544.4564}, 'pcenter': {'x': 0.6073, 'y': 0.3628}, 'psize': 29.0363, 'raw': {'x': 966.6058, 'y': 557.9868}}",7,431763363,1554136182.691,966.6058,557.9868,1038.6862,556.3362,1002.6460000000001,557.1614999999999,16,74,1,/variabl,0,3
10995,"{'x': 1012.7809, 'y': 547.8339}",True,"{'avg': {'x': 1039.7588, 'y': 563.4771}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 28.1209, 'raw': {'x': 1053.6111, 'y': 542.7145}}","{'x': 1003.1013, 'y': 541.3346}","{'avg': {'x': 971.8743, 'y': 544.4871}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.5686, 'raw': {'x': 952.5916, 'y': 539.9548}}",7,431763396,1554136182.724,952.5916,539.9548,1053.6111,542.7145,1003.10135,541.33465,16,74,1,/variabl,0,3
10996,"{'x': 1012.7809, 'y': 547.8339}",True,"{'avg': {'x': 1039.7588, 'y': 563.4771}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 28.1209, 'raw': {'x': 1053.6111, 'y': 542.7145}}","{'x': 1003.1013, 'y': 541.3346}","{'avg': {'x': 971.8743, 'y': 544.4871}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.5686, 'raw': {'x': 952.5916, 'y': 539.9548}}",7,431763396,1554136182.724,952.5916,539.9548,1053.6111,542.7145,1003.10135,541.33465,16,74,1,/variabl,0,3
10997,"{'x': 1011.6086, 'y': 548.5191}",True,"{'avg': {'x': 1040.2441, 'y': 561.9634}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 27.6975, 'raw': {'x': 1058.1448, 'y': 541.2469}}","{'x': 1012.8705, 'y': 535.8568}","{'avg': {'x': 970.8156, 'y': 544.237}, 'pcenter': {'x': 0.6072, 'y': 0.3626}, 'psize': 28.3996, 'raw': {'x': 967.5962, 'y': 530.4667}}",7,431763429,1554136182.757,967.5962,530.4667,1058.1448,541.2469,1012.8705,535.8568,16,74,1,/variabl,0,3
10998,"{'x': 1011.6086, 'y': 548.5191}",True,"{'avg': {'x': 1040.2441, 'y': 561.9634}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 27.6975, 'raw': {'x': 1058.1448, 'y': 541.2469}}","{'x': 1012.8705, 'y': 535.8568}","{'avg': {'x': 970.8156, 'y': 544.237}, 'pcenter': {'x': 0.6072, 'y': 0.3626}, 'psize': 28.3996, 'raw': {'x': 967.5962, 'y': 530.4667}}",7,431763429,1554136182.757,967.5962,530.4667,1058.1448,541.2469,1012.8705,535.8568,16,74,1,/variabl,0,3
10999,"{'x': 1011.5243, 'y': 549.3933}",True,"{'avg': {'x': 1040.3181, 'y': 561.611}, 'pcenter': {'x': 0.4702, 'y': 0.3624}, 'psize': 27.587, 'raw': {'x': 1049.1615, 'y': 553.8865}}","{'x': 1002.2234, 'y': 542.5955}","{'avg': {'x': 969.1719, 'y': 543.953}, 'pcenter': {'x': 0.6071, 'y': 0.3627}, 'psize': 28.2417, 'raw': {'x': 955.2852, 'y': 531.3043}}",7,431763474,1554136182.802,955.2852,531.3043,1049.1615,553.8865,1002.22335,542.5953999999999,16,74,1,/variabl,0,3
11000,"{'x': 1011.5243, 'y': 549.3933}",True,"{'avg': {'x': 1040.3181, 'y': 561.611}, 'pcenter': {'x': 0.4702, 'y': 0.3624}, 'psize': 27.587, 'raw': {'x': 1049.1615, 'y': 553.8865}}","{'x': 1002.2234, 'y': 542.5955}","{'avg': {'x': 969.1719, 'y': 543.953}, 'pcenter': {'x': 0.6071, 'y': 0.3627}, 'psize': 28.2417, 'raw': {'x': 955.2852, 'y': 531.3043}}",7,431763474,1554136182.802,955.2852,531.3043,1049.1615,553.8865,1002.22335,542.5953999999999,16,74,1,/variabl,0,3
11001,"{'x': 1010.0935, 'y': 549.8141}",True,"{'avg': {'x': 1040.4698, 'y': 560.5561}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 27.6572, 'raw': {'x': 1053.2455, 'y': 545.7382}}","{'x': 1013.5948, 'y': 541.0566}","{'avg': {'x': 969.0303, 'y': 543.5421}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.1012, 'raw': {'x': 973.9441, 'y': 536.3749}}",7,431763506,1554136182.834,973.9441,536.3749,1053.2455,545.7382,1013.5948000000001,541.05655,16,74,1,/variabl,0,3
11002,"{'x': 1010.0935, 'y': 549.8141}",True,"{'avg': {'x': 1040.4698, 'y': 560.5561}, 'pcenter': {'x': 0.4702, 'y': 0.3623}, 'psize': 27.6572, 'raw': {'x': 1053.2455, 'y': 545.7382}}","{'x': 1013.5948, 'y': 541.0566}","{'avg': {'x': 969.0303, 'y': 543.5421}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.1012, 'raw': {'x': 973.9441, 'y': 536.3749}}",7,431763506,1554136182.834,973.9441,536.3749,1053.2455,545.7382,1013.5948000000001,541.05655,16,74,1,/variabl,0,3
11003,"{'x': 1007.5518, 'y': 550.0089}",True,"{'avg': {'x': 1041.3826, 'y': 558.5206}, 'pcenter': {'x': 0.4703, 'y': 0.3623}, 'psize': 27.5896, 'raw': {'x': 1055.323, 'y': 536.7604}}","{'x': 1008.2672, 'y': 548.145}","{'avg': {'x': 968.1774, 'y': 545.0114}, 'pcenter': {'x': 0.6071, 'y': 0.3629}, 'psize': 28.2341, 'raw': {'x': 961.2114, 'y': 559.5297}}",7,431763540,1554136182.868,961.2114,559.5297,1055.323,536.7604,1008.2672,548.1450500000001,16,74,1,/variabl,0,3
11004,"{'x': 1007.5518, 'y': 550.0089}",True,"{'avg': {'x': 1041.3826, 'y': 558.5206}, 'pcenter': {'x': 0.4703, 'y': 0.3623}, 'psize': 27.5896, 'raw': {'x': 1055.323, 'y': 536.7604}}","{'x': 1008.2672, 'y': 548.145}","{'avg': {'x': 968.1774, 'y': 545.0114}, 'pcenter': {'x': 0.6071, 'y': 0.3629}, 'psize': 28.2341, 'raw': {'x': 961.2114, 'y': 559.5297}}",7,431763540,1554136182.868,961.2114,559.5297,1055.323,536.7604,1008.2672,548.1450500000001,16,74,1,/variabl,0,3
11005,"{'x': 1006.4827, 'y': 550.3765}",True,"{'avg': {'x': 1042.6052, 'y': 558.6044}, 'pcenter': {'x': 0.4702, 'y': 0.3625}, 'psize': 27.8811, 'raw': {'x': 1059.2639, 'y': 565.0509}}","{'x': 1017.118, 'y': 549.3898}","{'avg': {'x': 968.0002, 'y': 544.5773}, 'pcenter': {'x': 0.6072, 'y': 0.3628}, 'psize': 28.3328, 'raw': {'x': 974.9722, 'y': 533.7286}}",7,431763584,1554136182.912,974.9722,533.7286,1059.2639,565.0509,1017.11805,549.38975,16,74,1,/variabl,0,3
11006,"{'x': 1006.4827, 'y': 550.3765}",True,"{'avg': {'x': 1042.6052, 'y': 558.6044}, 'pcenter': {'x': 0.4702, 'y': 0.3625}, 'psize': 27.8811, 'raw': {'x': 1059.2639, 'y': 565.0509}}","{'x': 1017.118, 'y': 549.3898}","{'avg': {'x': 968.0002, 'y': 544.5773}, 'pcenter': {'x': 0.6072, 'y': 0.3628}, 'psize': 28.3328, 'raw': {'x': 974.9722, 'y': 533.7286}}",7,431763584,1554136182.912,974.9722,533.7286,1059.2639,565.0509,1017.11805,549.38975,16,74,1,/variabl,0,3
11007,"{'x': 1006.0601, 'y': 550.8504}",True,"{'avg': {'x': 1044.0958, 'y': 557.749}, 'pcenter': {'x': 0.4703, 'y': 0.3624}, 'psize': 27.7825, 'raw': {'x': 1062.5052, 'y': 553.4679}}","{'x': 1009.6619, 'y': 552.4048}","{'avg': {'x': 966.9229, 'y': 545.0427}, 'pcenter': {'x': 0.6071, 'y': 0.3629}, 'psize': 28.4633, 'raw': {'x': 956.8184, 'y': 551.3417}}",7,431763618,1554136182.946,956.8184,551.3417,1062.5052,553.4679,1009.6618000000001,552.4048,16,74,1,/variabl,0,3
11008,"{'x': 1006.0601, 'y': 550.8504}",True,"{'avg': {'x': 1044.0958, 'y': 557.749}, 'pcenter': {'x': 0.4703, 'y': 0.3624}, 'psize': 27.7825, 'raw': {'x': 1062.5052, 'y': 553.4679}}","{'x': 1009.6619, 'y': 552.4048}","{'avg': {'x': 966.9229, 'y': 545.0427}, 'pcenter': {'x': 0.6071, 'y': 0.3629}, 'psize': 28.4633, 'raw': {'x': 956.8184, 'y': 551.3417}}",7,431763618,1554136182.946,956.8184,551.3417,1062.5052,553.4679,1009.6618000000001,552.4048,16,74,1,/variabl,0,3
11009,"{'x': 1003.3757, 'y': 550.7609}",True,"{'avg': {'x': 1046.0487, 'y': 557.2471}, 'pcenter': {'x': 0.4703, 'y': 0.3624}, 'psize': 28.0934, 'raw': {'x': 1069.9559, 'y': 552.5488}}","{'x': 1018.8505, 'y': 539.2236}","{'avg': {'x': 966.5244, 'y': 544.1555}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.5196, 'raw': {'x': 967.7451, 'y': 525.8985}}",7,431763653,1554136182.981,967.7451,525.8985,1069.9559,552.5488,1018.8505,539.22365,16,74,1,/variabl,0,3
11010,"{'x': 1003.3757, 'y': 550.7609}",True,"{'avg': {'x': 1046.0487, 'y': 557.2471}, 'pcenter': {'x': 0.4703, 'y': 0.3624}, 'psize': 28.0934, 'raw': {'x': 1069.9559, 'y': 552.5488}}","{'x': 1018.8505, 'y': 539.2236}","{'avg': {'x': 966.5244, 'y': 544.1555}, 'pcenter': {'x': 0.6072, 'y': 0.3627}, 'psize': 28.5196, 'raw': {'x': 967.7451, 'y': 525.8985}}",7,431763653,1554136182.981,967.7451,525.8985,1069.9559,552.5488,1018.8505,539.22365,16,74,1,/variabl,0,3
11011,"{'x': 1003.2466, 'y': 551.1136}",True,"{'avg': {'x': 1047.8467, 'y': 556.9141}, 'pcenter': {'x': 0.4703, 'y': 0.3625}, 'psize': 28.1539, 'raw': {'x': 1067.0925, 'y': 561.5001}}","{'x': 1010.1487, 'y': 558.7433}","{'avg': {'x': 965.3786, 'y': 544.9396}, 'pcenter': {'x': 0.6072, 'y': 0.3629}, 'psize': 28.7354, 'raw': {'x': 953.2048, 'y': 555.9864}}",7,431763696,1554136183.024,953.2048,555.9864,1067.0925,561.5001,1010.14865,558.74325,16,74,1,/variabl,0,3
11012,"{'x': 1003.2466, 'y': 551.1136}",True,"{'avg': {'x': 1047.8467, 'y': 556.9141}, 'pcenter': {'x': 0.4703, 'y': 0.3625}, 'psize': 28.1539, 'raw': {'x': 1067.0925, 'y': 561.5001}}","{'x': 1010.1487, 'y': 558.7433}","{'avg': {'x': 965.3786, 'y': 544.9396}, 'pcenter': {'x': 0.6072, 'y': 0.3629}, 'psize': 28.7354, 'raw': {'x': 953.2048, 'y': 555.9864}}",7,431763696,1554136183.024,953.2048,555.9864,1067.0925,561.5001,1010.14865,558.74325,16,74,1,/variabl,0,3
